time,down,up,down_speed,up_speed
20:58:39,10415.1953125,285.3759765625,0.35,0.14,
20:58:41,10415.671875,285.4892578125,0.39,0.09,
20:58:42,10415.8984375,285.84375,0.18,0.29,
20:58:43,10415.8984375,285.84375,0.0,0.0,
20:58:44,10415.8984375,285.84375,0.0,0.0,
20:58:45,10415.8984375,285.84375,0.0,0.0,
20:58:47,10416.2578125,286.2529296875,0.31,0.36,
20:58:48,10729.037109375,310.35546875,266.42,20.53,
20:58:49,10729.087890625,310.5341796875,0.04,0.16,
20:58:50,10729.517578125,310.6982421875,0.38,0.14,
20:58:51,10729.935546875,310.9873046875,0.35,0.24,
20:58:52,10729.986328125,311.166015625,0.04,0.15,
20:58:54,10729.986328125,311.166015625,0.0,0.0,
20:58:55,10729.986328125,311.166015625,0.0,0.0,
20:58:56,10730.154296875,311.4619140625,0.14,0.25,
20:58:57,10730.658203125,312.0087890625,0.43,0.47,
20:58:58,10730.658203125,312.0087890625,0.0,0.0,
20:58:59,10730.708984375,312.1875,0.04,0.15,
20:59:01,10730.708984375,312.1875,0.0,0.0,
20:59:02,10730.884765625,312.36328125,0.15,0.15,
20:59:03,10732.5068359375,318.5751953125,1.39,5.33,
20:59:04,10732.5068359375,318.5751953125,0.0,0.0,
20:59:05,10732.5068359375,318.5751953125,0.0,0.0,
20:59:07,10732.5068359375,318.5751953125,0.0,0.0,
20:59:08,10732.5068359375,318.5751953125,0.0,0.0,
20:59:09,10732.5068359375,318.5751953125,0.0,0.0,
20:59:10,10732.5068359375,318.5751953125,0.0,0.0,
20:59:11,10732.5068359375,318.5751953125,0.0,0.0,
20:59:13,10732.5068359375,318.5751953125,0.0,0.0,
20:59:14,10732.5068359375,318.5751953125,0.0,0.0,
20:59:15,10732.5068359375,318.5751953125,0.0,0.0,
20:59:16,10732.5068359375,318.5751953125,0.0,0.0,
20:59:17,10732.5068359375,320.1591796875,0.0,1.33,
20:59:18,11370.9931640625,345.5673828125,552.32,21.98,
20:59:20,11370.9931640625,345.5673828125,0.0,0.0,
20:59:21,11371.9619140625,347.2470703125,0.8,1.39,
20:59:22,11390.2783203125,355.1630859375,16.04,6.93,
20:59:23,11390.4814453125,355.2724609375,0.18,0.1,
20:59:24,11395.8701171875,356.8173828125,4.68,1.34,
20:59:25,11395.8701171875,356.8173828125,0.0,0.0,
20:59:27,11395.8701171875,356.8173828125,0.0,0.0,
20:59:28,11395.8701171875,356.8173828125,0.0,0.0,
20:59:29,11395.8701171875,356.8173828125,0.0,0.0,
20:59:30,11395.8701171875,356.8173828125,0.0,0.0,
20:59:31,11395.8701171875,356.8173828125,0.0,0.0,
20:59:32,11395.8701171875,356.8173828125,0.0,0.0,
