time,dalick,native,graphics,total
18:27:39,183430,117385,216824,660822,
18:27:43,170698,117653,247300,678696,
18:27:47,181862,105069,158924,588512,
18:27:51,181154,105061,158956,587820,
18:27:54,181102,105005,158972,587728,
18:27:58,183458,118209,248388,692948,
18:28:02,185554,106273,158856,593610,
18:28:05,182842,106193,159552,591178,
18:28:09,182914,106181,159552,591230,
18:28:13,183486,117073,158956,602520,
18:28:16,173458,119085,248844,684162,
18:28:20,184590,106909,160288,594144,
18:28:24,183922,106893,160288,593400,
18:28:28,183910,106889,160572,593660,
18:28:32,186349,119267,248760,697020,
18:28:36,176733,107103,157452,583716,
18:28:39,185441,107151,160148,594888,
18:28:43,185449,107115,160148,594880,
18:28:47,185913,113431,160152,602182,
18:28:51,175825,120335,249188,687952,
18:28:55,186553,108459,161656,599172,
18:28:58,187845,108707,160936,601846,
18:29:02,186673,108703,161244,601058,
18:29:06,188210,122232,220284,674836,
18:29:10,178618,109892,156652,588990,
18:29:14,187962,109936,160896,602625,
18:29:18,187994,109892,160896,602636,
18:29:22,188398,121156,193136,646898,
18:29:25,178490,123124,250552,696184,
18:29:29,188870,110604,160796,603515,
18:29:33,188946,110592,161060,603201,
18:29:37,188870,110576,161088,603069,
18:29:41,190310,123480,249416,705949,
18:29:44,192722,110988,161184,607739,
18:29:48,190410,110944,162244,606117,
18:29:52,190374,110744,162244,605761,
18:29:56,193058,123832,220808,680629,
18:30:00,181018,124052,249844,697787,
18:30:04,191382,111844,162216,606663,
18:30:08,191422,111820,162348,606689,
18:30:12,191386,111672,162348,606461,
18:30:15,180866,124612,249252,696111,
18:30:19,194106,112296,162588,610094,
18:30:23,192598,112276,162476,608062,
18:30:27,192562,112276,162768,608298,
18:30:31,195950,125284,249372,711846,
18:30:35,183326,125492,188900,638676,
18:30:39,194006,112828,163348,609928,
18:30:43,194034,112780,163348,609848,
18:30:47,193974,112744,163348,609752,
18:30:51,184202,126096,252088,702384,
18:30:54,195626,113704,163092,611954,
18:30:58,194938,113696,163384,611182,
18:31:03,194894,113656,163384,611074,
18:31:06,197314,126268,251004,713586,
18:31:10,199174,113956,162932,614784,
18:31:14,196546,113908,163248,612084,
18:31:18,196610,113900,163248,612160,
18:31:22,199654,126892,220072,685788,
18:31:26,186950,127160,251340,704788,
18:31:30,198662,114804,163640,615588,
18:31:34,197506,114788,163800,614606,
18:31:38,197486,114764,163800,614538,
18:31:42,188498,127904,252240,707376,
18:31:46,198554,115768,164628,617518,
18:31:50,198438,115752,164780,617388,
18:31:54,198470,115704,164788,617392,
18:31:58,200918,128588,249280,717728,
18:32:02,202222,116476,164856,622394,
18:32:06,201542,116464,165092,621650,
18:32:10,200166,116452,165092,620278,
18:32:14,203098,129560,252560,724488,
18:32:18,192670,117232,144636,593608,
18:32:22,201770,117160,163480,621902,
18:32:26,201758,117132,163480,621822,
18:32:30,203830,129936,209380,683156,
18:32:34,192022,130236,251704,713730,
18:32:38,202542,118168,163892,623992,
18:32:42,202554,118164,164184,623848,
18:32:46,202518,118156,164184,623784,
18:32:50,192634,131208,251852,714217,
18:32:54,204122,118744,164216,625165,
18:32:58,203482,118720,164148,624343,
18:33:02,203418,118684,164148,624203,
18:33:06,205698,131680,252916,728605,
18:33:10,207730,119104,164292,629375,
18:33:14,205110,119080,164856,626861,
18:33:18,205162,119064,164856,626909,
18:33:22,207994,131844,251108,729575,
18:33:26,195750,119988,143520,597316,
18:33:30,208142,120040,163636,630216,
18:33:34,206570,120016,163636,628549,
18:33:39,207386,131208,180132,657483,
18:33:43,197846,132884,251584,720198,
18:33:47,207462,120420,164064,629074,
18:33:51,207382,120420,164372,629142,
18:33:55,207430,120400,164372,629162,
18:33:59,197886,134032,253392,713894,
18:34:04,208310,121908,164632,623244,
18:34:08,208330,121884,164632,623208,
18:34:12,208286,121860,164660,623156,
18:34:16,198762,134680,252632,714016,
18:34:20,210526,122704,164760,625678,
18:34:24,209542,122668,164648,624401,
18:34:28,209558,122668,164940,624701,
18:34:33,212010,135592,254492,729965,
18:34:37,212518,123176,165036,628489,
18:34:41,210826,123152,165216,626613,
18:34:45,210938,123136,165216,626721,
18:34:49,213038,136260,252592,730133,
18:34:53,214718,124360,164940,632085,
18:34:58,214034,124156,165236,630933,
18:35:02,212458,124120,165236,629329,
18:35:06,214274,136736,255212,733531,
18:35:10,216450,124816,166248,634507,
18:35:14,215782,124736,167168,634416,
18:35:18,214022,124720,167168,632656,
18:35:23,216338,137568,255280,736788,
18:35:27,208362,125280,166280,627015,
18:35:31,215242,125212,167136,634413,
18:35:35,215226,125200,167420,634689,
18:35:39,217782,137856,224408,707751,
18:35:44,206894,125644,162124,621907,
18:35:48,216566,125732,166036,636069,
18:35:52,216646,125720,166052,636165,
18:35:56,218898,138448,254116,739989,
18:36:00,207814,126548,144808,606604,
18:36:05,219286,126464,165916,639474,
18:36:09,217774,126464,165916,637958,
18:36:13,220526,139448,224148,712106,
18:36:17,209654,127080,146788,611482,
18:36:22,219014,127160,164860,639602,
18:36:26,219014,127148,164888,639622,
18:36:30,221854,140132,221888,711672,
18:36:34,208506,127884,175576,639878,
18:36:39,220306,127952,167996,643460,
18:36:43,220318,127936,167996,643464,
18:36:47,223002,140896,254760,746118,
18:36:52,210894,130068,178984,647544,
18:36:56,222734,128960,168484,647158,
18:37:00,221382,128932,168484,645750,
18:37:05,222674,140528,185112,675784,
18:37:09,213166,142032,257544,739988,
18:37:13,212886,129416,169000,638350,
18:37:18,212886,129400,169000,638298,
18:37:22,215574,142404,229412,714926,
18:37:26,212506,142736,256560,739158,
18:37:31,223330,130452,170404,651086,
18:37:35,223366,130420,170576,651218,
18:37:39,223358,130380,170584,651154,
18:37:44,213522,143492,258772,743096,
18:37:48,225366,131352,170652,654289,
18:37:52,224470,131344,170944,653639,
18:37:57,224466,131320,170944,653587,
18:38:01,215762,144368,259000,746503,
18:38:06,226142,131208,171172,655185,
18:38:10,225618,131212,171480,654949,
18:38:14,225682,131180,171480,654937,
18:38:19,216358,144688,260300,748489,
18:38:23,226898,132524,171668,657793,
18:38:28,226954,132484,171668,657801,
18:38:32,227414,143092,169952,667579,
18:38:37,217578,145110,259992,750002,
18:38:41,214602,133014,162536,636469,
18:38:46,228682,133006,170280,658973,
18:38:50,231578,145798,257980,762384,
18:38:54,219342,133246,196444,675574,
18:38:59,231922,133254,172012,663351,
18:39:03,230066,133238,172012,661463,
18:39:08,232682,146482,260140,766001,
18:39:12,224246,134690,169160,654388,
18:39:16,231350,134614,171948,664206,
18:39:21,231330,134602,172240,664462,
18:39:25,233242,147314,260572,768114,
18:39:30,233754,135386,172072,667922,
18:39:34,232138,135382,172448,666338,
18:39:39,232126,135326,172448,666262,
18:39:43,222850,147998,261584,758550,
18:39:48,233718,135590,173792,669124,
18:39:52,233030,135534,173680,668052,
18:39:57,233134,135518,173680,668136,
18:40:01,224182,149014,263108,762646,
18:40:06,224826,136698,173960,661159,
18:40:11,224806,136682,174268,661321,
18:40:15,225398,147758,220540,719709,
18:40:20,225062,149690,263832,764545,
18:40:24,235658,137006,174164,672581,
18:40:29,235666,136994,174164,672561,
18:40:34,238470,149794,261940,776767,
18:40:38,239822,137314,173540,676759,
18:40:43,237406,137258,174152,674535,
18:40:47,237342,137430,174152,674775,
18:40:52,239110,150730,260140,775868,
18:40:56,238686,138894,175280,678350,
18:41:01,237886,138862,175320,677408,
18:41:06,237918,138854,175320,677448,
18:41:10,229354,151786,263752,770698,
18:41:15,240306,139646,175616,680962,
18:41:20,239238,139622,175628,679890,
18:41:24,241146,151658,190888,709501,
18:41:29,231786,149858,185964,694017,
18:41:34,241310,139966,174856,681971,
18:41:38,241278,139938,174856,681911,
18:41:43,242682,153222,262128,784499,
18:41:48,231690,141118,166188,665185,
18:41:52,242162,141018,170964,682113,
18:41:57,241746,141006,170964,681553,
18:42:02,232022,153970,258660,772871,
18:42:06,243834,141942,172712,686067,
18:42:11,242886,141938,173004,685407,
18:42:16,243462,151902,172684,695977,
18:42:20,233258,154962,202748,718201,
18:42:25,245998,142230,175500,690527,
18:42:30,244494,142214,175500,688979,
18:42:35,246430,155462,263508,792565,
18:42:39,247682,143542,175460,693803,
18:42:44,246826,143490,175472,692483,
18:42:49,245642,142970,175604,690893,
18:42:54,235730,155762,263944,782804,
18:42:58,246502,143654,175052,692184,
18:43:03,246590,143646,175344,692540,
18:43:08,250106,156494,233280,766970,
18:43:13,238830,144026,170740,680403,
18:43:17,248566,144042,174828,694593,
18:43:22,248662,144030,175136,694989,
18:43:27,239658,157318,263404,787801,
18:43:32,249666,145522,175356,697729,
18:43:37,249226,145502,175572,697379,
18:43:41,249342,145470,175572,697467,
18:43:46,238878,158186,263296,787953,
18:43:51,241162,146022,175492,689869,
18:43:56,241074,146062,175492,689933,
18:44:01,243182,159006,264344,794167,
18:44:06,244738,146570,177064,695448,
18:44:10,242562,146542,177084,692986,
18:44:15,242542,146526,177084,692914,
18:44:20,242418,159774,264832,793980,
18:44:25,253470,147818,177184,705290,
18:44:30,252714,147766,177184,704206,
18:44:35,256162,160502,264504,808123,
18:44:40,252630,150974,176320,706631,
18:44:44,254850,148742,177416,708066,
18:44:49,254742,148718,177416,707882,
18:44:54,244690,161450,266216,799574,
18:44:59,256130,148774,177712,709579,
18:45:04,255214,148742,177712,708629,
18:45:09,258566,161490,265916,812515,
18:45:14,247502,149766,159308,682995,
18:45:19,258962,149706,177864,713521,
18:45:24,257078,149674,177864,711349,
18:45:28,247430,162494,266716,803331,
18:45:33,257622,150534,178100,712605,
18:45:38,257738,150498,178100,712669,
18:45:43,260974,163038,266184,817281,
18:45:48,249946,150594,175960,703293,
18:45:53,259666,150702,178680,715489,
18:45:58,259718,150662,178680,715493,
18:46:04,250762,164002,267960,809445,
18:46:10,260622,151902,179144,718083,
18:46:16,260558,151850,179144,717975,
18:46:22,251378,164986,269168,812165,
18:46:28,261774,152706,179212,720161,
18:46:34,261734,152662,179212,720077,
18:46:39,251874,165780,266600,811781,
18:46:46,264330,152964,180220,724389,
18:46:52,263186,152916,180220,723181,
18:46:57,253278,166624,268164,816542,
18:47:03,255346,154516,180584,717724,
18:47:09,254534,154480,180584,716896,
18:47:20,254762,167456,268112,818126,
18:47:27,264178,155044,181576,731521,
18:47:33,255178,167220,269256,821626,
18:47:39,254918,167344,269464,821796,
18:47:45,254966,166232,269404,820723,
18:47:51,405,579,0,4790,
