time,down,up,down_speed,up_speed
18:08:20,9418.853515625,454.1328125,13.85,1.82,
18:08:21,9418.853515625,454.1328125,0.0,0.0,
18:08:22,9418.853515625,454.1328125,0.0,0.0,
18:08:23,9418.947265625,454.2265625,0.08,0.08,
18:08:25,9419.412109375,454.78125,0.39,0.47,
18:08:26,9419.412109375,454.78125,0.0,0.0,
18:08:27,9419.412109375,454.78125,0.0,0.0,
18:08:28,9419.525390625,454.93359375,0.1,0.13,
18:08:29,9419.525390625,454.93359375,0.0,0.0,
18:08:30,9419.525390625,454.93359375,0.0,0.0,
18:08:32,9421.3037109375,457.955078125,1.55,2.63,
18:08:33,9421.4013671875,458.005859375,0.09,0.05,
18:08:34,9421.4951171875,458.099609375,0.08,0.08,
18:08:35,9421.4951171875,458.099609375,0.0,0.0,
18:08:36,9421.4951171875,459.501953125,0.0,1.17,
18:08:37,9438.0517578125,460.62890625,13.85,0.94,
18:08:39,9438.1455078125,460.72265625,0.08,0.08,
18:08:40,9438.1455078125,460.72265625,0.0,0.0,
18:08:41,9438.1455078125,460.72265625,0.0,0.0,
18:08:42,9438.1455078125,460.72265625,0.0,0.0,
18:08:43,9438.2587890625,460.875,0.1,0.13,
18:08:44,9438.2587890625,460.875,0.0,0.0,
18:08:46,9438.2587890625,460.875,0.0,0.0,
18:08:47,9438.2587890625,460.875,0.0,0.0,
18:08:48,9438.828125,461.7783203125,0.49,0.78,
18:08:49,9447.115234375,467.3330078125,7.28,4.88,
18:08:50,9447.115234375,467.3330078125,0.0,0.0,
18:08:52,9447.115234375,467.3330078125,0.0,0.0,
18:08:53,9447.115234375,467.3330078125,0.0,0.0,
18:08:54,9463.82421875,469.6240234375,13.94,1.91,
18:08:55,9463.82421875,469.6240234375,0.0,0.0,
18:08:56,9463.82421875,469.6240234375,0.0,0.0,
18:08:57,9463.82421875,469.6240234375,0.0,0.0,
18:08:59,9463.91796875,469.7177734375,0.08,0.08,
18:09:00,9463.91796875,469.7177734375,0.0,0.0,
18:09:01,9463.91796875,469.7177734375,0.0,0.0,
18:09:02,9463.91796875,469.7177734375,0.0,0.0,
18:09:03,9464.03125,469.8701171875,0.1,0.13,
18:09:04,9464.03125,469.8701171875,0.0,0.0,
18:09:05,9466.0048828125,473.2626953125,1.65,2.83,
18:09:07,9466.1533203125,473.3134765625,0.13,0.05,
18:09:08,9466.1533203125,473.3134765625,0.0,0.0,
18:09:09,9466.2470703125,473.4072265625,0.08,0.08,
18:09:10,9466.2470703125,474.61328125,0.0,1.02,
18:09:11,9482.7646484375,475.5849609375,14.53,0.85,
18:09:12,9482.7646484375,475.5849609375,0.0,0.0,
18:09:14,9483.2841796875,476.2333984375,0.43,0.54,
18:09:15,9483.2841796875,476.2333984375,0.0,0.0,
18:09:16,9483.2841796875,476.2333984375,0.0,0.0,
18:09:17,9483.2841796875,476.2333984375,0.0,0.0,
18:09:18,9483.3974609375,476.3857421875,0.1,0.13,
18:09:19,9483.3974609375,476.3857421875,0.0,0.0,
18:09:21,9483.3974609375,476.3857421875,0.0,0.0,
18:09:22,9483.501953125,476.4892578125,0.09,0.09,
18:09:23,9485.3671875,479.5517578125,1.57,2.57,
18:09:24,9485.3671875,479.5517578125,0.0,0.0,
18:09:25,9485.3671875,479.5517578125,0.0,0.0,
18:09:27,9485.3671875,479.5517578125,0.0,0.0,
18:09:28,9501.962890625,481.7685546875,14.12,1.89,
18:09:29,9502.056640625,481.9404296875,0.08,0.15,
18:09:30,9502.056640625,481.9404296875,0.0,0.0,
18:09:31,9502.056640625,481.9404296875,0.0,0.0,
18:09:32,9502.056640625,481.9404296875,0.0,0.0,
18:09:34,9502.169921875,482.0927734375,0.09,0.13,
18:09:35,9502.318359375,482.2880859375,0.12,0.16,
18:09:36,9502.318359375,482.2880859375,0.0,0.0,
18:09:37,9502.318359375,482.2880859375,0.0,0.0,
18:09:38,9502.373046875,482.3818359375,0.05,0.08,
18:09:39,9502.7119140625,485.3134765625,0.28,2.45,
18:09:40,9504.9873046875,486.2978515625,1.99,0.86,
18:09:42,9505.4013671875,486.4619140625,0.36,0.14,
18:09:43,9505.4013671875,486.4619140625,0.0,0.0,
18:09:44,9505.5537109375,486.6142578125,0.13,0.13,
18:09:45,9522.1494140625,488.6748046875,14.67,1.82,
18:09:46,9522.1494140625,488.6748046875,0.0,0.0,
18:09:47,9522.1494140625,488.6748046875,0.0,0.0,
18:09:48,9522.2041015625,488.7685546875,0.05,0.08,
18:09:50,9522.28515625,488.8193359375,0.07,0.04,
18:09:51,9522.28515625,488.8193359375,0.0,0.0,
18:09:52,9522.28515625,488.8193359375,0.0,0.0,
18:09:53,9522.28515625,488.8193359375,0.0,0.0,
18:09:54,9522.44921875,489.0224609375,0.15,0.18,
18:09:55,9522.95703125,489.1357421875,0.43,0.1,
18:09:56,9524.6845703125,492.1572265625,1.52,2.66,
18:09:58,9524.8330078125,492.2080078125,0.13,0.05,
18:09:59,9524.9267578125,492.3017578125,0.08,0.08,
18:10:00,9524.9267578125,492.3017578125,0.0,0.0,
18:10:01,9524.9267578125,493.5771484375,0.0,1.06,
18:10:02,9541.521484375,494.8427734375,14.17,1.08,
18:10:03,9541.576171875,494.9365234375,0.05,0.08,
18:10:05,9541.576171875,494.9365234375,0.0,0.0,
18:10:06,9542.041015625,495.4912109375,0.4,0.48,
18:10:07,9542.041015625,495.4912109375,0.0,0.0,
18:10:08,9542.154296875,495.6435546875,0.1,0.13,
18:10:09,9542.154296875,495.6435546875,0.0,0.0,
18:10:11,9542.154296875,495.6435546875,0.0,0.0,
18:10:12,9542.154296875,495.6435546875,0.0,0.0,
18:10:13,9542.2587890625,496.0673828125,0.09,0.38,
18:10:14,9544.4208984375,499.2314453125,1.87,2.74,
18:10:15,9544.4208984375,499.2314453125,0.0,0.0,
18:10:16,9544.4208984375,499.2314453125,0.0,0.0,
18:10:17,9544.4208984375,499.2314453125,0.0,0.0,
18:10:19,9561.2080078125,501.8740234375,14.91,2.35,
18:10:20,9561.2080078125,501.8740234375,0.0,0.0,
18:10:21,9561.2080078125,501.8740234375,0.0,0.0,
18:10:22,9561.2080078125,501.8740234375,0.0,0.0,
18:10:23,9561.2626953125,501.9677734375,0.05,0.08,
18:10:24,9561.2626953125,501.9677734375,0.0,0.0,
18:10:25,9561.2626953125,501.9677734375,0.0,0.0,
18:10:27,9561.2626953125,501.9677734375,0.0,0.0,
18:10:28,9561.2626953125,501.9677734375,0.0,0.0,
18:10:29,9561.3759765625,502.1201171875,0.1,0.13,
18:10:30,9561.3759765625,502.1845703125,0.0,0.06,
18:10:31,9563.716796875,505.7470703125,1.98,3.01,
18:10:32,9563.716796875,505.7470703125,0.0,0.0,
18:10:34,9563.810546875,505.8408203125,0.08,0.08,
18:10:35,9563.958984375,506.0361328125,0.13,0.17,
18:10:36,9580.5546875,508.2529296875,14.83,1.98,
18:10:37,9580.5546875,508.2529296875,0.0,0.0,
18:10:38,9580.6484375,508.3466796875,0.08,0.08,
18:10:39,9580.6484375,508.3466796875,0.0,0.0,
18:10:41,9580.6484375,508.3466796875,0.0,0.0,
18:10:42,9580.6484375,508.3466796875,0.0,0.0,
18:10:43,9580.6484375,508.3466796875,0.0,0.0,
18:10:44,9580.76171875,508.4990234375,0.1,0.13,
18:10:45,9580.76171875,508.4990234375,0.0,0.0,
18:10:46,9580.76171875,508.4990234375,0.0,0.0,
18:10:48,9582.4892578125,511.5205078125,1.49,2.61,
18:10:49,9588.9267578125,514.36328125,5.79,2.56,
18:10:50,9589.1533203125,514.4140625,0.2,0.05,
18:10:51,9589.1533203125,514.4140625,0.0,0.0,
18:10:52,9589.1533203125,515.81640625,0.0,1.22,
18:10:54,9605.7255859375,516.802734375,12.05,0.72,
18:10:55,9605.7255859375,516.802734375,0.0,0.0,
18:10:56,9606.1904296875,517.357421875,0.41,0.49,
18:10:57,9606.1904296875,517.357421875,0.0,0.0,
18:10:58,9606.3037109375,517.509765625,0.1,0.13,
18:10:59,9606.3037109375,517.509765625,0.0,0.0,
18:11:01,9606.3037109375,517.509765625,0.0,0.0,
18:11:02,9606.3603515625,517.955078125,0.05,0.39,
18:11:03,9606.3603515625,517.955078125,0.0,0.0,
18:11:04,9606.51953125,518.15234375,0.13,0.16,
18:11:05,9608.291015625,521.12109375,1.5,2.52,
18:11:06,9608.291015625,521.12109375,0.0,0.0,
18:11:08,9608.291015625,521.12109375,0.0,0.0,
18:11:09,9608.826171875,521.4375,0.47,0.28,
18:11:10,9625.34375,524.005859375,14.58,2.27,
18:11:11,9625.34375,524.005859375,0.0,0.0,
18:11:12,9625.34375,524.005859375,0.0,0.0,
18:11:13,9625.3984375,524.099609375,0.05,0.08,
18:11:14,9625.3984375,524.099609375,0.0,0.0,
18:11:16,9625.3984375,524.099609375,0.0,0.0,
18:11:17,9625.3984375,524.099609375,0.0,0.0,
18:11:18,9625.3984375,524.099609375,0.0,0.0,
18:11:19,9625.51171875,524.251953125,0.09,0.13,
18:11:20,9625.51171875,524.251953125,0.0,0.0,
18:11:21,9625.9130859375,524.96484375,0.36,0.63,
18:11:22,9628.4228515625,528.5390625,2.19,3.12,
18:11:24,9628.5166015625,528.6328125,0.08,0.08,
18:11:25,9628.5166015625,528.6328125,0.0,0.0,
18:11:26,9628.5166015625,528.6328125,0.0,0.0,
18:11:27,9645.1123046875,531.162109375,14.62,2.23,
18:11:28,9645.1123046875,531.162109375,0.0,0.0,
18:11:29,9645.2568359375,531.400390625,0.13,0.21,
18:11:30,9645.3544921875,531.451171875,0.08,0.04,
18:11:32,9645.3544921875,531.451171875,0.0,0.0,
18:11:33,9645.3544921875,531.451171875,0.0,0.0,
18:11:34,9645.4677734375,531.603515625,0.1,0.13,
18:11:35,9645.4677734375,531.603515625,0.0,0.0,
18:11:36,9645.4677734375,531.603515625,0.0,0.0,
18:11:37,9645.4677734375,531.603515625,0.0,0.0,
18:11:39,9647.181640625,534.4296875,1.52,2.51,
18:11:40,9647.4375,534.76953125,0.21,0.29,
18:11:41,9647.4375,534.76953125,0.0,0.0,
18:11:42,9647.4375,534.76953125,0.0,0.0,
18:11:43,9647.58984375,534.921875,0.13,0.13,
18:11:44,9663.9619140625,537.400390625,14.17,2.15,
18:11:46,9663.9619140625,537.400390625,0.0,0.0,
18:11:47,9663.9619140625,537.400390625,0.0,0.0,
18:11:48,9664.701171875,538.005859375,0.66,0.54,
18:11:49,9664.755859375,538.099609375,0.05,0.08,
18:11:50,9664.8369140625,538.150390625,0.07,0.04,
18:11:51,9664.8369140625,538.150390625,0.0,0.0,
18:11:52,9664.8369140625,538.150390625,0.0,0.0,
18:11:54,9664.9501953125,538.302734375,0.1,0.13,
18:11:55,9665.0009765625,538.353515625,0.04,0.04,
18:11:56,9666.830078125,541.375,1.56,2.58,
18:11:57,9666.927734375,541.42578125,0.09,0.05,
18:11:58,9666.927734375,541.42578125,0.0,0.0,
18:11:59,9667.021484375,541.51953125,0.08,0.08,
18:12:01,9683.6171875,543.673828125,13.84,1.8,
18:12:02,9683.6171875,543.673828125,0.0,0.0,
18:12:03,9683.6171875,543.673828125,0.0,0.0,
18:12:04,9683.7109375,543.767578125,0.08,0.08,
18:12:05,9683.7109375,543.767578125,0.0,0.0,
18:12:06,9683.7109375,543.767578125,0.0,0.0,
18:12:07,9683.7109375,543.767578125,0.0,0.0,
18:12:09,9683.82421875,543.919921875,0.1,0.14,
18:12:10,9683.82421875,543.919921875,0.0,0.0,
18:12:11,9683.82421875,543.919921875,0.0,0.0,
18:12:12,9684.2890625,544.474609375,0.41,0.49,
18:12:13,9686.2109375,547.6787109375,1.71,2.85,
18:12:14,9686.3046875,547.7724609375,0.08,0.08,
18:12:15,9686.3046875,547.7724609375,0.0,0.0,
18:12:17,9686.3046875,547.7724609375,0.0,0.0,
18:12:19,9706.5419921875,551.3828125,17.75,3.17,
18:12:20,9706.5419921875,551.3828125,0.0,0.0,
18:12:21,9706.5419921875,551.3828125,0.0,0.0,
18:12:22,9706.5419921875,551.3828125,0.0,0.0,
18:12:23,9706.5419921875,551.3828125,0.0,0.0,
18:12:24,9706.6552734375,551.53515625,0.1,0.13,
18:12:25,9706.6552734375,551.53515625,0.0,0.0,
18:12:27,9706.6552734375,551.53515625,0.0,0.0,
18:12:28,9706.6552734375,551.53515625,0.0,0.0,
18:12:29,9706.7099609375,551.62890625,0.05,0.08,
18:12:30,9708.78515625,555.072265625,1.74,2.88,
18:12:31,9708.8828125,555.123046875,0.08,0.04,
18:12:32,9708.8828125,555.123046875,0.0,0.0,
18:12:33,9709.03515625,555.275390625,0.14,0.14,
18:12:35,9710.8662109375,557.3359375,1.61,1.81,
18:12:36,9725.591796875,557.765625,13.17,0.38,
18:12:37,9726.056640625,558.3203125,0.4,0.48,
18:12:38,9726.111328125,558.4140625,0.04,0.06,
18:12:40,9726.111328125,558.4140625,0.0,0.0,
18:12:41,9726.111328125,558.4140625,0.0,0.0,
18:12:42,9726.111328125,558.4140625,0.0,0.0,
18:12:43,9726.111328125,558.4140625,0.0,0.0,
18:12:44,9726.224609375,558.56640625,0.1,0.13,
18:12:45,9726.224609375,558.56640625,0.0,0.0,
18:12:46,9727.8837890625,561.373046875,1.45,2.46,
18:12:48,9728.1005859375,561.638671875,0.19,0.23,
18:12:49,9734.3896484375,564.3798828125,5.6,2.44,
18:12:50,9734.6162109375,564.4306640625,0.19,0.04,
18:12:51,9734.6162109375,564.4306640625,0.0,0.0,
18:12:52,9751.2119140625,567.0380859375,14.41,2.26,
18:12:53,9751.2666015625,567.1318359375,0.05,0.08,
18:12:55,9751.2666015625,567.1318359375,0.0,0.0,
18:12:56,9751.2666015625,567.1318359375,0.0,0.0,
18:12:57,9751.2666015625,567.1318359375,0.0,0.0,
18:12:58,9751.2666015625,567.1318359375,0.0,0.0,
18:12:59,9751.3798828125,567.2841796875,0.1,0.13,
18:13:00,9751.3798828125,567.2841796875,0.0,0.0,
18:13:02,9751.3798828125,567.2841796875,0.0,0.0,
18:13:03,9751.3798828125,567.2841796875,0.0,0.0,
18:13:04,9754.384765625,571.3525390625,2.68,3.63,
18:13:05,9754.533203125,571.4580078125,0.13,0.09,
18:13:06,9754.533203125,571.4580078125,0.0,0.0,
18:13:07,9754.533203125,571.4580078125,0.0,0.0,
18:13:09,9756.2705078125,573.5927734375,1.5,1.84,
18:13:11,9771.28125,573.7099609375,7.64,0.06,
18:13:12,9771.28125,573.7099609375,0.0,0.0,
18:13:13,9771.28125,573.7099609375,0.0,0.0,
18:13:14,9771.3359375,573.8037109375,0.05,0.08,
18:13:15,9771.3359375,573.8037109375,0.0,0.0,
18:13:16,9771.3359375,573.8037109375,0.0,0.0,
18:13:18,9771.3359375,573.8037109375,0.0,0.0,
18:13:19,9771.44921875,573.9560546875,0.1,0.14,
18:13:20,9771.44921875,573.9560546875,0.0,0.0,
18:13:21,9772.744140625,576.6376953125,1.12,2.32,
18:13:22,9773.3251953125,577.0283203125,0.45,0.3,
18:13:23,9773.4189453125,577.1220703125,0.08,0.08,
18:13:25,9773.4189453125,577.1220703125,0.0,0.0,
18:13:26,9773.4189453125,577.1220703125,0.0,0.0,
18:13:27,9789.9365234375,579.5966796875,14.12,2.12,
18:13:28,9789.9365234375,579.5966796875,0.0,0.0,
18:13:29,9790.4560546875,580.2451171875,0.45,0.56,
18:13:30,9790.4560546875,580.2451171875,0.0,0.0,
18:13:32,9790.4560546875,580.2451171875,0.0,0.0,
18:13:33,9790.4560546875,580.2451171875,0.0,0.0,
18:13:34,9790.5693359375,580.3974609375,0.1,0.13,
18:13:35,9790.5693359375,580.3974609375,0.0,0.0,
18:13:36,9790.5693359375,580.3974609375,0.0,0.0,
18:13:37,9790.5693359375,580.3974609375,0.0,0.0,
18:13:39,9792.8359375,583.9853515625,1.99,3.15,
18:13:40,9792.8359375,583.9853515625,0.0,0.0,
18:13:41,9792.8359375,583.9853515625,0.0,0.0,
18:13:42,9792.8359375,583.9853515625,0.0,0.0,
18:13:43,9809.431640625,586.2412109375,14.05,1.91,
18:13:44,9809.486328125,586.3349609375,0.05,0.08,
18:13:45,9809.486328125,586.3349609375,0.0,0.0,
18:13:47,9809.486328125,586.3349609375,0.0,0.0,
18:13:48,9809.486328125,586.3349609375,0.0,0.0,
18:13:49,9813.5390625,590.5556640625,3.62,3.77,
18:13:50,9813.9453125,590.6572265625,0.36,0.09,
18:13:51,9813.9453125,590.6572265625,0.0,0.0,
18:13:52,9814.34375,590.8212890625,0.34,0.14,
18:13:53,9814.3984375,590.9150390625,0.05,0.08,
18:13:55,9814.9140625,591.5205078125,0.45,0.53,
18:13:56,9817.0400390625,593.373046875,1.87,1.63,
18:13:57,9817.1376953125,593.423828125,0.09,0.05,
18:13:58,9817.1376953125,593.423828125,0.0,0.0,
18:13:59,9817.2900390625,593.576171875,0.14,0.14,
18:14:00,9819.08203125,595.59765625,1.59,1.79,
18:14:01,9833.8076171875,595.63671875,12.23,0.03,
18:14:03,9833.8642578125,596.0830078125,0.05,0.39,
18:14:04,9833.9189453125,596.1767578125,0.05,0.08,
18:14:05,9833.9189453125,596.1767578125,0.0,0.0,
18:14:06,9833.9189453125,596.1767578125,0.0,0.0,
18:14:07,9833.9189453125,596.1767578125,0.0,0.0,
18:14:08,9833.9189453125,596.1767578125,0.0,0.0,
18:14:09,9834.0322265625,596.3291015625,0.1,0.13,
18:14:11,9834.0322265625,596.3291015625,0.0,0.0,
18:14:12,9834.0322265625,596.3935546875,0.0,0.06,
18:14:13,9835.908203125,599.4013671875,1.62,2.6,
18:14:14,9836.001953125,599.4951171875,0.08,0.08,
18:14:15,9836.001953125,599.4951171875,0.0,0.0,
18:14:16,9836.001953125,599.4951171875,0.0,0.0,
18:14:17,9852.55859375,602.0244140625,14.66,2.24,
18:14:19,9852.65234375,602.1181640625,0.08,0.08,
18:14:20,9853.1171875,602.6728515625,0.41,0.49,
18:14:21,9853.1171875,602.6728515625,0.0,0.0,
18:14:22,9853.1171875,602.6728515625,0.0,0.0,
18:14:23,9853.1171875,602.6728515625,0.0,0.0,
18:14:24,9853.23046875,602.8251953125,0.1,0.13,
18:14:26,9853.23046875,602.8251953125,0.0,0.0,
18:14:27,9853.23046875,602.8251953125,0.0,0.0,
18:14:28,9853.23046875,602.8251953125,0.0,0.0,
18:14:29,9855.0126953125,605.9404296875,1.6,2.8,
18:14:30,9855.1611328125,605.9912109375,0.13,0.04,
18:14:31,9855.1611328125,605.9912109375,0.0,0.0,
18:14:32,9855.1611328125,605.9912109375,0.0,0.0,
18:14:34,9855.3134765625,606.2216796875,0.13,0.2,
18:14:35,9871.9091796875,608.7509765625,14.66,2.23,
18:14:36,9871.9091796875,608.7509765625,0.0,0.0,
18:14:37,9871.9091796875,608.7509765625,0.0,0.0,
18:14:38,9871.9091796875,608.7509765625,0.0,0.0,
18:14:39,9872.0029296875,608.8447265625,0.08,0.08,
18:14:41,9872.0029296875,608.8447265625,0.0,0.0,
18:14:42,9872.0029296875,608.8447265625,0.0,0.0,
18:14:43,9872.0029296875,608.8447265625,0.0,0.0,
18:14:44,9872.1162109375,608.9970703125,0.09,0.13,
18:14:45,9872.1162109375,609.5927734375,0.0,0.51,
18:14:46,9875.02734375,613.3349609375,2.44,3.14,
18:14:48,9875.02734375,613.3349609375,0.0,0.0,
18:14:49,9881.2158203125,614.3701171875,5.38,0.9,
18:14:50,9881.54296875,616.1474609375,0.29,1.58,
18:14:51,41532.580078125,1791.2626953125,27379.79,1016.54,
18:14:52,9898.099609375,618.4033203125,-27604.26,-1023.44,
18:14:53,9898.099609375,618.4033203125,0.0,0.0,
18:14:55,9898.3251953125,618.5986328125,0.2,0.17,
18:14:56,9898.3251953125,618.5986328125,0.0,0.0,
18:14:57,9898.3251953125,618.5986328125,0.0,0.0,
18:14:58,9898.3251953125,618.5986328125,0.0,0.0,
18:14:59,9898.4384765625,618.7509765625,0.1,0.14,
18:15:00,9898.4384765625,618.7509765625,0.0,0.0,
18:15:01,9898.4384765625,618.7509765625,0.0,0.0,
18:15:03,9898.54296875,618.8544921875,0.09,0.09,
18:15:04,9900.408203125,621.9169921875,1.61,2.65,
18:15:05,9900.408203125,621.9169921875,0.0,0.0,
18:15:06,9900.408203125,621.9169921875,0.0,0.0,
18:15:07,9900.408203125,621.9169921875,0.0,0.0,
18:15:08,9917.00390625,624.4462890625,14.05,2.14,
18:15:09,9917.09765625,624.5400390625,0.08,0.08,
18:15:11,9917.5625,625.0947265625,0.41,0.49,
18:15:12,9917.5625,625.0947265625,0.0,0.0,
18:15:13,9917.5625,625.0947265625,0.0,0.0,
18:15:14,9917.67578125,625.2470703125,0.1,0.13,
18:15:15,9917.67578125,625.2470703125,0.0,0.0,
18:15:17,9917.67578125,625.2470703125,0.0,0.0,
18:15:18,9917.67578125,625.2470703125,0.0,0.0,
18:15:19,9917.73046875,625.3408203125,0.05,0.08,
18:15:20,9919.4580078125,628.3623046875,1.47,2.56,
18:15:21,9919.6064453125,628.4130859375,0.13,0.04,
18:15:22,9919.6064453125,628.4130859375,0.0,0.0,
18:15:23,9919.6064453125,628.4130859375,0.0,0.0,
18:15:25,9919.7587890625,629.771484375,0.13,1.16,
18:15:26,9936.3544921875,630.8994140625,14.46,0.98,
18:15:27,9936.3544921875,630.8994140625,0.0,0.0,
18:15:28,9936.3544921875,630.8994140625,0.0,0.0,
18:15:29,9936.4482421875,630.9931640625,0.08,0.08,
18:15:30,9936.4482421875,630.9931640625,0.0,0.0,
18:15:31,9936.4482421875,630.9931640625,0.0,0.0,
18:15:33,9936.4482421875,630.9931640625,0.0,0.0,
18:15:34,9936.5615234375,631.1455078125,0.1,0.14,
18:15:35,9936.5615234375,631.1455078125,0.0,0.0,
18:15:36,9937.0263671875,631.7001953125,0.4,0.48,
18:15:37,9938.8046875,634.7216796875,1.56,2.66,
18:15:38,9938.90234375,634.7724609375,0.09,0.05,
18:15:39,9938.99609375,634.8662109375,0.08,0.08,
18:15:41,9938.99609375,634.8662109375,0.0,0.0,
18:15:42,9940.8271484375,636.9267578125,1.57,1.76,
18:15:43,9955.552734375,637.3564453125,13.04,0.38,
18:15:44,9955.646484375,637.4501953125,0.08,0.08,
18:15:45,9955.646484375,637.4501953125,0.0,0.0,
18:15:47,9955.646484375,637.4501953125,0.0,0.0,
18:15:48,9955.646484375,637.4501953125,0.0,0.0,
18:15:49,9955.759765625,637.6025390625,0.1,0.13,
18:15:50,9955.8408203125,637.6533203125,0.07,0.04,
18:15:51,9955.8408203125,637.6533203125,0.0,0.0,
18:15:52,9955.8408203125,637.6533203125,0.0,0.0,
18:15:53,9955.8408203125,637.6533203125,0.0,0.0,
18:15:55,9957.970703125,641.2255859375,1.86,3.11,
18:15:56,9958.119140625,641.2763671875,0.13,0.04,
18:15:57,9958.119140625,641.2763671875,0.0,0.0,
18:15:58,9958.119140625,641.2763671875,0.0,0.0,
18:15:59,9960.0634765625,643.4541015625,1.65,1.85,
18:16:00,9974.828125,643.6455078125,12.6,0.16,
18:16:02,9975.29296875,644.2001953125,0.4,0.47,
18:16:03,9975.84765625,644.9150390625,0.48,0.62,
18:16:04,9976.08984375,645.0595703125,0.21,0.13,
18:16:05,9976.08984375,645.0595703125,0.0,0.0,
18:16:06,9976.51953125,645.2236328125,0.34,0.13,
18:16:07,9976.51953125,645.2236328125,0.0,0.0,
18:16:09,9976.6328125,645.3759765625,0.1,0.13,
18:16:10,9976.6328125,645.3759765625,0.0,0.0,
18:16:11,9976.7373046875,645.4794921875,0.09,0.09,
18:16:12,9978.5087890625,648.4482421875,1.51,2.54,
18:16:13,9978.5087890625,648.4482421875,0.0,0.0,
18:16:14,9978.6025390625,648.5419921875,0.08,0.08,
18:16:16,9978.6025390625,648.5419921875,0.0,0.0,
18:16:17,9995.1982421875,650.9541015625,14.7,2.14,
18:16:18,9995.1982421875,650.9541015625,0.0,0.0,
18:16:19,9995.2919921875,651.0478515625,0.08,0.08,
18:16:20,9995.2919921875,651.0478515625,0.0,0.0,
18:16:21,9995.2919921875,651.0478515625,0.0,0.0,
18:16:22,9995.2919921875,651.0478515625,0.0,0.0,
18:16:24,9995.4052734375,651.2001953125,0.1,0.13,
18:16:25,9995.4052734375,651.2001953125,0.0,0.0,
18:16:26,9995.4052734375,651.2001953125,0.0,0.0,
18:16:27,9995.4052734375,651.2001953125,0.0,0.0,
18:16:28,9996.8955078125,654.1708984375,1.32,2.63,
18:16:29,9998.11328125,655.2099609375,1.06,0.9,
18:16:31,9998.11328125,655.2099609375,0.0,0.0,
18:16:32,9998.11328125,655.2099609375,0.0,0.0,
18:16:33,9998.11328125,655.2099609375,0.0,0.0,
18:16:34,10014.802734375,657.4423828125,14.14,1.89,
18:16:35,10014.802734375,657.4423828125,0.0,0.0,
18:16:36,10014.802734375,657.4423828125,0.0,0.0,
18:16:37,10014.802734375,657.4423828125,0.0,0.0,
18:16:39,10014.916015625,657.5947265625,0.1,0.13,
18:16:40,10014.916015625,657.5947265625,0.0,0.0,
18:16:41,10014.916015625,657.5947265625,0.0,0.0,
18:16:42,10014.916015625,657.5947265625,0.0,0.0,
18:16:43,10014.916015625,657.5947265625,0.0,0.0,
18:16:44,10014.970703125,657.6884765625,0.05,0.08,
18:16:46,10016.7490234375,660.7099609375,1.57,2.67,
18:16:47,10016.8466796875,660.7607421875,0.09,0.05,
18:16:48,10016.8466796875,660.892578125,0.0,0.11,
18:16:49,10023.1943359375,663.5751953125,5.49,2.32,
18:16:50,10024.072265625,665.5341796875,0.76,1.69,
18:16:51,10039.9775390625,666.1552734375,13.85,0.54,
18:16:52,10039.9775390625,666.1552734375,0.0,0.0,
18:16:54,10039.9775390625,666.1552734375,0.0,0.0,
18:16:55,10040.5361328125,666.8037109375,0.5,0.58,
18:16:56,10040.5361328125,666.8037109375,0.0,0.0,
18:16:57,10040.5361328125,666.8037109375,0.0,0.0,
18:16:58,10040.5361328125,666.8037109375,0.0,0.0,
18:16:59,10040.6494140625,666.9560546875,0.1,0.13,
18:17:01,10040.6494140625,666.9560546875,0.0,0.0,
18:17:02,10040.7060546875,667.787109375,0.05,0.72,
18:17:03,10042.78125,670.845703125,1.78,2.62,
18:17:04,10042.97265625,670.990234375,0.17,0.13,
18:17:05,10042.97265625,670.990234375,0.0,0.0,
18:17:06,10042.97265625,670.990234375,0.0,0.0,
18:17:07,10059.568359375,673.48046875,14.65,2.2,
18:17:09,10059.568359375,673.51953125,0.0,0.03,
18:17:10,10059.662109375,673.61328125,0.08,0.08,
18:17:11,10059.662109375,673.61328125,0.0,0.0,
18:17:12,10059.662109375,673.61328125,0.0,0.0,
18:17:13,10059.662109375,673.61328125,0.0,0.0,
18:17:14,10059.775390625,673.765625,0.1,0.14,
18:17:16,10059.775390625,673.765625,0.0,0.0,
18:17:17,10059.775390625,673.765625,0.0,0.0,
18:17:18,10059.775390625,673.765625,0.0,0.0,
18:17:19,10060.3994140625,674.517578125,0.52,0.63,
18:17:20,10062.1708984375,677.486328125,1.51,2.52,
18:17:21,10062.1708984375,677.486328125,0.0,0.0,
18:17:23,10062.1708984375,677.486328125,0.0,0.0,
18:17:24,10062.3232421875,677.638671875,0.13,0.13,
18:17:25,10079.1884765625,680.09765625,14.58,2.13,
18:17:26,10079.2392578125,680.09765625,0.04,0.0,
18:17:27,10079.2392578125,680.09765625,0.0,0.0,
18:17:28,10079.2392578125,680.09765625,0.0,0.0,
18:17:30,10079.4814453125,680.38671875,0.21,0.25,
18:17:31,10079.4814453125,680.38671875,0.0,0.0,
18:17:32,10079.4814453125,680.38671875,0.0,0.0,
18:17:33,10079.4814453125,680.38671875,0.0,0.0,
18:17:34,10079.5947265625,680.5390625,0.1,0.13,
18:17:35,10079.5947265625,680.5390625,0.0,0.0,
18:17:37,10081.322265625,683.560546875,1.47,2.58,
